timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322557.587542,-100,-100,-100,-69,-71,-100,-100,-77,-73,-79,-100,-100,-100,-69,-100,-100,-69,-67,-79,-100,-100,-46,-100,-76,-76,-82,-100,-100,-79,-100,-77,-77,-68,-100,-69,-100,-79,-100,-100,-100,-74,-36,-100,-100,-100,-82,-100,-100,-74,-100,-100,-76,-77,-68,-100,-78,-100,-76,-100,-63,-71,-100,-100,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-49,-100,-80,-46,-48,-75,-100,-100,-71,-78,-75,-100,-100,-73,-78,-100,-100,-74,-75,-100,-74,-77,-77,-100,-67,-70,-62,-100,-76,-80,-100,-37,-100,-100,-74,-100,-80,-100,-63,-100,-100,-100,-100,-100,-100,-100,-49,-78,-100,-70,-100,-100,-100,-100,-100,-63,-46,-71,-80,-79,-100,-80,-100,-74,-100,-100,-80,-100,-100,-37,-79,-76,-100,-78,-46,-36,-68,-100,-49
1665322558.587578,-76,-63,-100,-79,-40,-100,-100,-100,-100,-40,-40,-100,-100,-77,-100,-49,-76,-100,-39,-100,-76,-77,-100,-100,-76,-100,-60,-100,-100,-100,-76,-80,-77,-100,-82,-100,-76,-48,-100,-100,-100,-73,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-69,-100,-47,-100,-75,-77,-100,-66,-100,-69,-100,-100,-100,-100,-70,-100,-100,-100,-77,-100,-69,-100,-78,-100,-72,-69,-69,-73,-68,-100,-100,-65,-82,-100,-100,-73,-100,-100,-78,-100,-80,-66,-76,-67,-75,-74,-100,-100,-100,-78,-77,-100,-66,-81,-100,-67,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-69,-100,-70,-100,-100,-100,-100,-100,-76,-77,-69,-64,-100,-100,-100,-100,-100,-100,-100,-46,-100,-78,-77,-100,-81,-72,-100,-78,-77,-100,-100,-100
1665322559.587776,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-65,-100,-75,-100,-71,-100,-100,-100,-74,-100,-77,-70,-100,-74,-100,-60,-77,-60,-76,-76,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-70,-80,-100,-61,-100,-63,-100,-61,-100,-100,-100,-62,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-71,-100,-77,-67,-71,-100,-100,-100,-37,-100,-69,-100,-100,-60,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-72,-34,-35,-100,-59,-100,-100,-50,-78,-100,-100,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-74,-71,-100,-81,-72,-100,-100,-100,-100,-100,-36,-69,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-49,-58,-100,-100,-100,-65,-49,-65,-100,-71
1665322560.588127,-100,-100,-100,-43,-69,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-80,-100,-100,-52,-100,-100,-100,-100,-75,-76,-100,-60,-55,-100,-77,-100,-45,-45,-33,-46,-75,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-71,-49,-44,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-68,-46,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-49,-77,-100,-34,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-73,-61,-62,-80,-100,-100,-80,-100,-46,-100,-100,-100,-100,-100,-100,-100,-78,-44,-100,-75,-100,-59,-100,-100,-57,-76,-100,-76,-100,-100,-100,-63,-100,-77,-100,-100,-65,-100,-75,-77,-44,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322561.587472,-100,-100,-86,-61,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-53,-80,-100,-100,-100,-75,-74,-100,-67,-64,-100,-77,-100,-61,-50,-57,-57,-61,-100,-57,-100,-100,-100,-100,-100,-100,-100,-73,-75,-69,-50,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-78,-100,-80,-80,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-59,-64,-57,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-70,-77,-100,-41,-100,-100,-100,-70,-57,-100,-100,-100,-100,-100,-66,-66,-68,-69,-100,-100,-58,-100,-58,-100,-100,-100,-100,-58,-100,-100,-78,-49,-100,-75,-54,-71,-100,-100,-52,-67,-55,-76,-100,-100,-55,-68,-100,-77,-100,-100,-65,-100,-75,-77,-50,-100,-100,-54,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322562.587421,-100,-100,-100,-76,-72,-100,-100,-76,-100,-73,-71,-100,-100,-76,-100,-100,-75,-70,-73,-100,-100,-40,-100,-74,-73,-76,-100,-100,-100,-100,-75,-58,-75,-100,-75,-100,-78,-100,-100,-100,-77,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-81,-100,-100,-77,-70,-72,-100,-100,-100,-100,-79,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-75,-67,-100,-78,-40,-66,-76,-78,-100,-66,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-60,-79,-100,-72,-64,-64,-100,-81,-100,-100,-45,-100,-78,-76,-100,-79,-100,-70,-100,-100,-100,-100,-100,-100,-100,-65,-77,-100,-71,-100,-100,-100,-100,-100,-65,-38,-71,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-44,-79,-61,-100,-79,-40,-45,-64,-100,-66
1665322563.587503,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-57,-69,-100,-100,-100,-68,-100,-66,-65,-100,-78,-100,-52,-76,-65,-81,-81,-100,-79,-100,-100,-54,-100,-100,-100,-100,-100,-100,-60,-76,-100,-48,-100,-62,-100,-49,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-72,-74,-100,-100,-70,-67,-100,-100,-100,-40,-100,-60,-100,-100,-66,-100,-100,-100,-61,-59,-100,-100,-100,-100,-100,-80,-40,-40,-100,-49,-100,-100,-53,-81,-100,-100,-70,-100,-100,-68,-100,-100,-81,-100,-100,-100,-79,-71,-100,-79,-77,-100,-100,-100,-100,-100,-40,-76,-70,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-50,-48,-100,-100,-100,-71,-50,-81,-100,-70
1665322564.587644,-100,-100,-100,-45,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-71,-57,-77,-100,-100,-100,-80,-100,-65,-71,-100,-100,-100,-45,-77,-44,-66,-77,-100,-66,-67,-100,-65,-62,-100,-100,-100,-100,-100,-53,-82,-100,-66,-100,-70,-100,-65,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-62,-66,-100,-77,-100,-100,-64,-78,-100,-100,-100,-100,-47,-100,-53,-100,-100,-43,-100,-100,-100,-54,-52,-79,-78,-100,-100,-100,-100,-47,-47,-77,-67,-100,-48,-65,-68,-100,-100,-67,-100,-100,-100,-100,-100,-75,-100,-100,-51,-63,-100,-100,-67,-100,-100,-100,-100,-67,-51,-45,-78,-100,-100,-100,-72,-100,-100,-100,-76,-100,-100,-52,-48,-65,-68,-100,-100,-100,-78,-62,-100,-100,-100
1665322567.587652,-100,-100,-100,-46,-69,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-52,-100,-100,-100,-100,-75,-65,-100,-59,-67,-100,-77,-100,-46,-58,-47,-58,-68,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-75,-58,-56,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-58,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-56,-77,-100,-48,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-73,-66,-70,-80,-100,-100,-80,-100,-58,-100,-100,-100,-100,-100,-100,-100,-78,-56,-100,-75,-100,-65,-100,-100,-54,-76,-100,-76,-100,-100,-100,-69,-100,-77,-100,-100,-65,-100,-75,-77,-58,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322596.589987,-100,-100,-86,-65,-77,-100,-100,-100,-64,-76,-76,-100,-100,-79,-100,-100,-62,-100,-71,-65,-80,-100,-100,-100,-100,-39,-100,-67,-71,-74,-80,-100,-65,-41,-61,-75,-44,-100,-70,-100,-100,-100,-100,-100,-100,-100,-73,-100,-70,-40,-100,-100,-100,-100,-65,-100,-56,-100,-100,-100,-59,-100,-71,-72,-56,-100,-63,-100,-54,-100,-100,-100,-100,-100,-70,-64,-43,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-76,-100,-100,-54,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-58,-70,-69,-64,-100,-100,-62,-100,-69,-100,-100,-100,-100,-58,-100,-100,-100,-40,-100,-100,-54,-77,-100,-100,-56,-55,-55,-100,-100,-100,-55,-70,-100,-59,-100,-100,-64,-100,-100,-81,-41,-100,-100,-54,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322597.588014,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-69,-100,-64,-100,-100,-100,-66,-100,-66,-65,-100,-78,-100,-56,-76,-68,-81,-81,-100,-79,-100,-100,-52,-100,-100,-100,-100,-100,-100,-64,-76,-100,-52,-100,-69,-100,-51,-100,-100,-100,-70,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-66,-74,-100,-100,-65,-67,-100,-100,-100,-39,-100,-59,-100,-100,-69,-100,-100,-100,-64,-59,-100,-100,-100,-100,-100,-67,-39,-37,-100,-50,-100,-100,-52,-81,-100,-100,-100,-100,-100,-68,-100,-100,-81,-100,-100,-100,-70,-64,-100,-79,-69,-100,-100,-100,-100,-100,-38,-65,-68,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-52,-51,-100,-100,-100,-66,-52,-70,-100,-65
1665322598.587253,-100,-100,-100,-69,-100,-100,-100,-69,-73,-72,-100,-100,-100,-69,-100,-100,-69,-65,-74,-100,-100,-50,-100,-76,-76,-82,-100,-100,-79,-100,-77,-77,-65,-100,-66,-100,-70,-100,-100,-100,-74,-43,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-77,-100,-100,-78,-100,-76,-100,-66,-72,-100,-100,-100,-100,-79,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-52,-100,-80,-51,-53,-75,-100,-100,-65,-78,-100,-100,-100,-66,-78,-100,-100,-100,-100,-100,-74,-77,-78,-100,-67,-65,-64,-100,-77,-80,-100,-43,-100,-100,-79,-100,-81,-100,-68,-100,-100,-100,-100,-100,-100,-100,-53,-79,-100,-74,-100,-100,-100,-100,-100,-64,-51,-72,-80,-79,-100,-80,-100,-73,-100,-100,-80,-100,-100,-42,-80,-76,-100,-78,-50,-43,-67,-100,-53
1665322599.587717,-100,-100,-86,-58,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-61,-80,-100,-100,-100,-75,-61,-100,-62,-73,-100,-77,-100,-58,-42,-58,-57,-55,-100,-56,-100,-100,-100,-100,-100,-100,-100,-73,-100,-66,-42,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-71,-100,-69,-70,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-57,-64,-55,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-66,-70,-100,-48,-100,-100,-100,-65,-56,-100,-100,-100,-100,-100,-66,-69,-74,-62,-100,-100,-58,-100,-57,-100,-100,-100,-100,-58,-100,-100,-100,-42,-100,-75,-54,-75,-100,-100,-37,-65,-55,-100,-100,-100,-55,-73,-100,-72,-100,-100,-63,-100,-75,-77,-42,-100,-100,-54,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322600.587763,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-82,-100,-78,-100,-65,-100,-100,-81,-72,-100,-69,-68,-100,-85,-100,-60,-80,-60,-100,-66,-100,-80,-100,-100,-61,-100,-100,-100,-100,-100,-100,-72,-80,-100,-57,-100,-75,-100,-58,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-65,-74,-100,-100,-69,-72,-100,-100,-100,-32,-100,-60,-100,-100,-60,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100,-82,-32,-32,-100,-56,-100,-100,-61,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-72,-75,-100,-100,-83,-100,-100,-100,-100,-100,-32,-73,-83,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-60,-57,-100,-100,-100,-68,-61,-81,-100,-73
1665322601.588186,-100,-76,-100,-79,-40,-100,-100,-100,-100,-40,-40,-100,-100,-68,-100,-62,-75,-100,-40,-100,-72,-77,-100,-100,-69,-62,-65,-100,-100,-100,-69,-100,-100,-74,-82,-100,-61,-61,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-51,-100,-100,-76,-100,-77,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-61,-100,-70,-100,-78,-100,-100,-82,-68,-75,-75,-100,-100,-72,-82,-100,-100,-70,-100,-100,-100,-100,-100,-79,-70,-50,-76,-73,-100,-100,-100,-80,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-74,-77,-100,-100,-82,-100,-78,-100,-50,-100,-100,-100,-100,-100,-76,-78,-51,-75,-100,-100,-100,-100,-68,-75,-100,-62,-100,-100,-80,-100,-100,-77,-100,-79,-81,-100,-100,-100
1665322602.588422,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-66,-100,-80,-100,-64,-100,-100,-100,-67,-100,-67,-72,-100,-75,-100,-61,-76,-62,-81,-68,-100,-79,-100,-100,-56,-100,-100,-100,-100,-100,-100,-64,-76,-100,-64,-100,-69,-100,-64,-100,-78,-100,-73,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-76,-68,-100,-100,-73,-63,-100,-100,-100,-44,-100,-64,-100,-100,-61,-100,-100,-100,-75,-63,-100,-100,-100,-100,-100,-72,-44,-46,-100,-63,-100,-100,-56,-81,-100,-100,-100,-100,-100,-65,-100,-100,-81,-100,-100,-100,-74,-65,-100,-79,-69,-100,-100,-100,-100,-100,-45,-68,-70,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-55,-63,-100,-100,-100,-66,-56,-63,-100,-62
1665322603.588026,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-100,-78,-100,-70,-100,-100,-81,-73,-100,-68,-66,-100,-85,-100,-63,-80,-64,-79,-66,-100,-80,-100,-100,-60,-100,-100,-100,-100,-100,-100,-67,-79,-100,-57,-100,-73,-100,-57,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-71,-72,-100,-100,-69,-74,-100,-100,-100,-32,-100,-62,-100,-100,-64,-100,-100,-100,-68,-61,-100,-100,-100,-100,-100,-82,-32,-31,-100,-56,-100,-100,-60,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-71,-72,-100,-100,-83,-100,-100,-100,-100,-100,-31,-72,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-58,-57,-100,-100,-100,-74,-59,-81,-100,-74
1665322604.587627,-72,-62,-100,-70,-70,-100,-100,-100,-78,-65,-66,-100,-100,-100,-100,-100,-100,-80,-70,-100,-74,-48,-100,-100,-100,-100,-100,-100,-100,-100,-75,-69,-74,-100,-70,-100,-83,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-58,-100,-67,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-67,-100,-100,-100,-100,-67,-100,-100,-46,-67,-100,-56,-69,-77,-57,-100,-100,-100,-70,-100,-100,-100,-100,-100,-74,-100,-68,-57,-68,-68,-72,-77,-100,-100,-100,-100,-53,-100,-63,-100,-100,-58,-100,-100,-58,-100,-100,-61,-100,-100,-100,-68,-58,-100,-68,-100,-100,-100,-100,-100,-76,-48,-66,-62,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-53,-100,-69,-100,-100,-47,-53,-100,-100,-68
1665322605.587853,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-69,-67,-100,-75,-100,-64,-100,-100,-100,-74,-100,-69,-75,-100,-74,-100,-62,-77,-63,-76,-69,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-64,-80,-100,-62,-100,-71,-100,-61,-100,-100,-100,-65,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-68,-62,-100,-77,-70,-64,-100,-100,-100,-36,-100,-62,-100,-100,-63,-100,-100,-100,-64,-66,-100,-100,-100,-100,-100,-72,-37,-36,-100,-61,-100,-100,-50,-78,-100,-100,-100,-100,-100,-67,-100,-100,-78,-100,-100,-100,-78,-63,-100,-81,-72,-100,-100,-100,-100,-100,-36,-66,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-49,-62,-100,-100,-100,-68,-48,-66,-100,-63
1665322606.588258,-100,-100,-100,-71,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-59,-100,-100,-100,-100,-77,-43,-100,-81,-63,-74,-76,-79,-68,-47,-67,-76,-43,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-48,-100,-100,-80,-100,-67,-100,-100,-100,-100,-100,-68,-100,-66,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-77,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-60,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-67,-75,-72,-66,-100,-100,-66,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-67,-100,-100,-58,-65,-100,-100,-100,-100,-100,-75,-100,-67,-82,-100,-67,-100,-100,-78,-48,-100,-100,-100,-64,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100
1665322607.587847,-100,-76,-100,-79,-49,-100,-100,-100,-100,-50,-51,-100,-100,-70,-100,-67,-75,-100,-50,-100,-72,-77,-100,-100,-70,-71,-68,-100,-100,-100,-70,-100,-100,-74,-82,-100,-71,-67,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-51,-100,-100,-76,-100,-77,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-71,-100,-70,-100,-78,-100,-100,-82,-68,-75,-75,-100,-100,-76,-82,-100,-100,-70,-100,-100,-100,-100,-100,-79,-70,-58,-76,-73,-100,-100,-100,-80,-100,-100,-75,-100,-100,-77,-100,-100,-100,-100,-77,-76,-100,-100,-82,-100,-78,-100,-55,-100,-100,-100,-100,-100,-76,-78,-58,-77,-100,-100,-100,-100,-71,-76,-100,-65,-100,-100,-80,-100,-100,-77,-100,-79,-81,-100,-100,-100
1665322608.587741,-100,-68,-100,-100,-62,-100,-100,-80,-80,-62,-62,-100,-100,-66,-100,-80,-66,-78,-62,-81,-100,-78,-100,-70,-67,-61,-82,-100,-74,-74,-66,-100,-100,-82,-100,-100,-60,-68,-100,-100,-100,-74,-100,-69,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-73,-100,-78,-79,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-78,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-68,-76,-100,-75,-74,-100,-100,-100,-79,-100,-100,-80,-81,-100,-100,-82,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-79,-40,-67,-100,-100,-100,-100,-65,-82,-100,-68,-100,-79,-77,-100,-80,-100,-100,-100,-76,-79,-100,-80
1665322609.587675,-73,-72,-100,-75,-66,-100,-100,-100,-78,-67,-63,-100,-100,-100,-100,-100,-100,-80,-67,-100,-74,-53,-100,-100,-77,-100,-100,-100,-100,-100,-75,-66,-74,-100,-73,-100,-83,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-58,-100,-67,-100,-100,-100,-100,-61,-100,-58,-100,-100,-100,-100,-74,-100,-100,-100,-100,-66,-100,-100,-53,-65,-100,-57,-74,-77,-55,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-71,-60,-73,-67,-76,-77,-100,-100,-100,-100,-58,-100,-64,-100,-100,-61,-100,-100,-100,-100,-100,-73,-100,-100,-100,-66,-61,-100,-68,-100,-100,-100,-100,-100,-76,-53,-69,-71,-100,-100,-71,-100,-71,-100,-100,-82,-100,-100,-57,-100,-67,-100,-100,-53,-57,-100,-100,-67
1665322610.588220,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-67,-100,-75,-100,-67,-100,-100,-100,-70,-100,-78,-65,-100,-100,-100,-60,-77,-60,-76,-70,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-68,-77,-100,-59,-100,-64,-100,-58,-100,-100,-100,-66,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-69,-67,-100,-100,-73,-72,-100,-100,-100,-41,-100,-68,-100,-100,-60,-100,-100,-100,-66,-63,-100,-100,-100,-100,-100,-72,-41,-41,-100,-58,-100,-100,-56,-76,-100,-100,-100,-100,-100,-66,-100,-100,-78,-100,-100,-100,-69,-71,-100,-77,-68,-100,-100,-100,-100,-100,-40,-70,-68,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-56,-59,-100,-100,-100,-71,-56,-66,-100,-72
